LS,Level,Section,Row,Seat,Seat.Status.Code,Price.Level.Code,Item.Price,X,Y,Available.Seats,Avail.Seat.Code
2:222:D:3,2,222,D,3,X,15,20,237,856,1,X
2:222:D:4,2,222,D,4,X,15,20,237,863.5,1,X
2:222:D:5,2,222,D,5,X,15,20,237,871,1,X
2:222:D:6,2,222,D,6,X,15,20,237,878.5,1,X
2:222:D:7,2,222,D,7,X,15,20,237,886,1,X
2:222:D:8,2,222,D,8,X,15,20,237,893.5,1,X
2:222:D:9,2,222,D,9,X,15,20,237,901,1,X
2:222:E:1,2,222,E,1,X,15,20,225,841,1,X
2:222:E:10,2,222,E,10,X,15,20,225,908.5,1,X
2:222:E:2,2,222,E,2,X,15,20,225,848.5,1,X
2:222:E:3,2,222,E,3,X,15,20,225,856,1,X
2:222:E:4,2,222,E,4,X,15,20,225,863.5,1,X
2:222:E:5,2,222,E,5,X,15,20,225,871,1,X
2:222:E:6,2,222,E,6,X,15,20,225,878.5,1,X
2:222:E:7,2,222,E,7,X,15,20,225,886,1,X
2:222:E:8,2,222,E,8,X,15,20,225,893.5,1,X
2:222:E:9,2,222,E,9,X,15,20,225,901,1,X
2:222:F:1,2,222,F,1,X,15,20,213,841,1,X
2:222:F:10,2,222,F,10,X,15,20,213,908.5,1,X
2:222:F:11,2,222,F,11,X,15,20,213,916,1,X
2:222:F:2,2,222,F,2,X,15,20,213,848.5,1,X
2:222:F:3,2,222,F,3,X,15,20,213,856,1,X
2:222:F:4,2,222,F,4,X,15,20,213,863.5,1,X
2:222:F:5,2,222,F,5,X,15,20,213,871,1,X
2:222:F:6,2,222,F,6,X,15,20,213,878.5,1,X
2:222:F:7,2,222,F,7,X,15,20,213,886,1,X
2:222:F:8,2,222,F,8,X,15,20,213,893.5,1,X
2:222:F:9,2,222,F,9,X,15,20,213,901,1,X
2:222:G:1,2,222,G,1,X,15,20,201,841,1,X
2:222:G:10,2,222,G,10,X,15,20,201,908.5,1,X
2:222:G:11,2,222,G,11,X,15,20,201,916,1,X
2:222:G:2,2,222,G,2,X,15,20,201,848.5,1,X
2:222:G:3,2,222,G,3,X,15,20,201,856,1,X
2:222:G:4,2,222,G,4,X,15,20,201,863.5,1,X
2:222:G:5,2,222,G,5,X,15,20,201,871,1,X
2:222:G:6,2,222,G,6,X,15,20,201,878.5,1,X
2:222:G:7,2,222,G,7,X,15,20,201,886,1,X
2:222:G:8,2,222,G,8,X,15,20,201,893.5,1,X
2:222:G:9,2,222,G,9,X,15,20,201,901,1,X
2:222:H:1,2,222,H,1,X,15,20,189,841,1,X
2:222:H:10,2,222,H,10,X,15,20,189,908.5,1,X
2:222:H:11,2,222,H,11,X,15,20,189,916,1,X
2:222:H:2,2,222,H,2,X,15,20,189,848.5,1,X
2:222:H:3,2,222,H,3,X,15,20,189,856,1,X
2:222:H:4,2,222,H,4,X,15,20,189,863.5,1,X
2:222:H:5,2,222,H,5,X,15,20,189,871,1,X
2:222:H:6,2,222,H,6,X,15,20,189,878.5,1,X
2:222:H:7,2,222,H,7,X,15,20,189,886,1,X
2:222:H:8,2,222,H,8,X,15,20,189,893.5,1,X
2:222:H:9,2,222,H,9,X,15,20,189,901,1,X
2:222:J:1,2,222,J,1,X,15,20,177,841,1,X
2:222:J:10,2,222,J,10,X,15,20,177,908.5,1,X
2:222:J:11,2,222,J,11,X,15,20,177,916,1,X
2:222:J:2,2,222,J,2,X,15,20,177,848.5,1,X
2:222:J:3,2,222,J,3,X,15,20,177,856,1,X
2:222:J:4,2,222,J,4,X,15,20,177,863.5,1,X
2:222:J:5,2,222,J,5,X,15,20,177,871,1,X
2:222:J:6,2,222,J,6,X,15,20,177,878.5,1,X
2:222:J:7,2,222,J,7,X,15,20,177,886,1,X
2:222:J:8,2,222,J,8,X,15,20,177,893.5,1,X
2:222:J:9,2,222,J,9,X,15,20,177,901,1,X
2:222:K:1,2,222,K,1,v,16,0,165,841,0,O
2:222:K:10,2,222,K,10,v,16,0,165,908.5,0,O
2:222:K:11,2,222,K,11,v,16,0,165,916,0,O
2:222:K:12,2,222,K,12,v,16,0,165,923.5,0,O
2:222:K:2,2,222,K,2,v,16,0,165,848.5,0,O
2:222:K:3,2,222,K,3,v,16,0,165,856,0,O
2:222:K:4,2,222,K,4,v,16,0,165,863.5,0,O
2:222:K:5,2,222,K,5,v,16,0,165,871,0,O
2:222:K:6,2,222,K,6,v,16,0,165,878.5,0,O
2:222:K:7,2,222,K,7,v,16,0,165,886,0,O
2:222:K:8,2,222,K,8,v,16,0,165,893.5,0,O
2:222:K:9,2,222,K,9,v,16,0,165,901,0,O
2:222:L:1,2,222,L,1,v,16,0,153,841,0,O
2:222:L:10,2,222,L,10,v,16,0,153,908.5,0,O
2:222:L:11,2,222,L,11,v,16,0,153,916,0,O
2:222:L:12,2,222,L,12,v,16,0,153,923.5,0,O
2:222:L:2,2,222,L,2,v,16,0,153,848.5,0,O
2:222:L:3,2,222,L,3,v,16,0,153,856,0,O
2:222:L:4,2,222,L,4,v,16,0,153,863.5,0,O
2:222:L:5,2,222,L,5,v,16,0,153,871,0,O
2:222:L:6,2,222,L,6,v,16,0,153,878.5,0,O
2:222:L:7,2,222,L,7,v,16,0,153,886,0,O
2:222:L:8,2,222,L,8,v,16,0,153,893.5,0,O
2:222:L:9,2,222,L,9,v,16,0,153,901,0,O
2:222:M:1,2,222,M,1,v,16,0,141,841,0,O
2:222:M:10,2,222,M,10,v,16,0,141,908.5,0,O
2:222:M:11,2,222,M,11,v,16,0,141,916,0,O
2:222:M:12,2,222,M,12,v,16,0,141,923.5,0,O
2:222:M:2,2,222,M,2,v,16,0,141,848.5,0,O
2:222:M:3,2,222,M,3,v,16,0,141,856,0,O
2:222:M:4,2,222,M,4,v,16,0,141,863.5,0,O
2:222:M:5,2,222,M,5,v,16,0,141,871,0,O
2:222:M:6,2,222,M,6,v,16,0,141,878.5,0,O
2:222:M:7,2,222,M,7,v,16,0,141,886,0,O
2:222:M:8,2,222,M,8,v,16,0,141,893.5,0,O
2:222:M:9,2,222,M,9,v,16,0,141,901,0,O
2:222:N:1,2,222,N,1,v,16,0,129,841,0,O
2:222:N:10,2,222,N,10,v,16,0,129,908.5,0,O
2:222:N:11,2,222,N,11,v,16,0,129,916,0,O
2:222:N:12,2,222,N,12,v,16,0,129,923.5,0,O
2:222:N:2,2,222,N,2,v,16,0,129,848.5,0,O
2:222:N:3,2,222,N,3,v,16,0,129,856,0,O
2:222:N:4,2,222,N,4,v,16,0,129,863.5,0,O
2:222:N:5,2,222,N,5,v,16,0,129,871,0,O
2:222:N:6,2,222,N,6,v,16,0,129,878.5,0,O
2:222:N:7,2,222,N,7,v,16,0,129,886,0,O
2:222:N:8,2,222,N,8,v,16,0,129,893.5,0,O
2:222:N:9,2,222,N,9,v,16,0,129,901,0,O
2:222:P:1,2,222,P,1,v,16,0,117,841,0,O
2:222:P:10,2,222,P,10,v,16,0,117,908.5,0,O
2:222:P:11,2,222,P,11,v,16,0,117,916,0,O
2:222:P:12,2,222,P,12,v,16,0,117,923.5,0,O
2:222:P:13,2,222,P,13,v,16,0,117,931,0,O
2:222:P:2,2,222,P,2,v,16,0,117,848.5,0,O
2:222:P:3,2,222,P,3,v,16,0,117,856,0,O
2:222:P:4,2,222,P,4,v,16,0,117,863.5,0,O
2:222:P:5,2,222,P,5,v,16,0,117,871,0,O
2:222:P:6,2,222,P,6,v,16,0,117,878.5,0,O
2:222:P:7,2,222,P,7,v,16,0,117,886,0,O
2:222:P:8,2,222,P,8,v,16,0,117,893.5,0,O
2:222:P:9,2,222,P,9,v,16,0,117,901,0,O
2:222:Q:1,2,222,Q,1,v,16,0,105,841,0,O
2:222:Q:10,2,222,Q,10,v,16,0,105,908.5,0,O
2:222:Q:11,2,222,Q,11,v,16,0,105,916,0,O
2:222:Q:12,2,222,Q,12,v,16,0,105,923.5,0,O
2:222:Q:13,2,222,Q,13,v,16,0,105,931,0,O
2:222:Q:2,2,222,Q,2,v,16,0,105,848.5,0,O
2:222:Q:3,2,222,Q,3,v,16,0,105,856,0,O
2:222:Q:4,2,222,Q,4,v,16,0,105,863.5,0,O
2:222:Q:5,2,222,Q,5,v,16,0,105,871,0,O
2:222:Q:6,2,222,Q,6,v,16,0,105,878.5,0,O
2:222:Q:7,2,222,Q,7,v,16,0,105,886,0,O
2:222:Q:8,2,222,Q,8,v,16,0,105,893.5,0,O
2:222:Q:9,2,222,Q,9,v,16,0,105,901,0,O
2:222:R:1,2,222,R,1,v,16,0,93,841,0,O
2:222:R:10,2,222,R,10,v,16,0,93,908.5,0,O
2:222:R:11,2,222,R,11,v,16,0,93,916,0,O
2:222:R:12,2,222,R,12,v,16,0,93,923.5,0,O
2:222:R:13,2,222,R,13,v,16,0,93,931,0,O
2:222:R:2,2,222,R,2,v,16,0,93,848.5,0,O
2:222:R:3,2,222,R,3,v,16,0,93,856,0,O
2:222:R:4,2,222,R,4,v,16,0,93,863.5,0,O
2:222:R:5,2,222,R,5,v,16,0,93,871,0,O
2:222:R:6,2,222,R,6,v,16,0,93,878.5,0,O
2:222:R:7,2,222,R,7,v,16,0,93,886,0,O
2:222:R:8,2,222,R,8,v,16,0,93,893.5,0,O
2:222:R:9,2,222,R,9,v,16,0,93,901,0,O
2:222:T:1,2,222,T,1,v,16,0,81,841,0,O
2:222:T:10,2,222,T,10,v,16,0,81,908.5,0,O
2:222:T:11,2,222,T,11,v,16,0,81,916,0,O
2:222:T:12,2,222,T,12,v,16,0,81,923.5,0,O
2:222:T:13,2,222,T,13,v,16,0,81,931,0,O
2:222:T:14,2,222,T,14,v,16,0,81,938.5,0,O
2:222:T:2,2,222,T,2,v,16,0,81,848.5,0,O
2:222:T:3,2,222,T,3,v,16,0,81,856,0,O
2:222:T:4,2,222,T,4,v,16,0,81,863.5,0,O
2:222:T:5,2,222,T,5,v,16,0,81,871,0,O
2:222:T:6,2,222,T,6,v,16,0,81,878.5,0,O
2:222:T:7,2,222,T,7,v,16,0,81,886,0,O
2:222:T:8,2,222,T,8,v,16,0,81,893.5,0,O
2:222:T:9,2,222,T,9,v,16,0,81,901,0,O
2:223:E:1,2,223,E,1,X,15,20,228,940,1,X
2:223:E:10,2,223,E,10,X,15,20,265,1018,1,X
2:223:E:2,2,223,E,2,X,15,20,232.1,948.7,1,X
2:223:E:3,2,223,E,3,X,15,20,236.2,957.4,1,X
2:223:E:4,2,223,E,4,X,15,20,240.3,966.1,1,X
2:223:E:5,2,223,E,5,X,15,20,244.4,974.8,1,X
2:223:E:6,2,223,E,6,X,15,20,248.5,983.5,1,X
2:223:E:7,2,223,E,7,X,15,20,252.6,992.2,1,X
2:223:E:8,2,223,E,8,X,15,20,256.7,1000.9,1,X
2:223:E:9,2,223,E,9,X,15,20,260.8,1009.6,1,X
2:223:F:1,2,223,F,1,X,15,20,218,943,1,X
2:223:F:10,2,223,F,10,X,15,20,254.9,1021.3,1,X
2:223:F:2,2,223,F,2,X,15,20,222.1,951.7,1,X
2:223:F:3,2,223,F,3,X,15,20,226.2,960.4,1,X
2:223:F:4,2,223,F,4,X,15,20,230.3,969.1,1,X
2:223:F:5,2,223,F,5,X,15,20,234.4,977.8,1,X
2:223:F:6,2,223,F,6,X,15,20,238.5,986.5,1,X
2:223:F:7,2,223,F,7,X,15,20,242.6,995.2,1,X
2:223:F:8,2,223,F,8,X,15,20,246.7,1003.9,1,X
2:223:F:9,2,223,F,9,X,15,20,250.8,1012.6,1,X
2:223:G:1,2,223,G,1,X,15,20,208,946,1,X
2:223:G:10,2,223,G,10,X,15,20,244.9,1024.3,1,X
2:223:G:2,2,223,G,2,X,15,20,212.1,954.7,1,X
2:223:G:3,2,223,G,3,X,15,20,216.2,963.4,1,X
2:223:G:4,2,223,G,4,#,15,0,220.3,972.1,0,O
2:223:G:5,2,223,G,5,#,15,0,224.4,980.8,0,O
2:223:G:6,2,223,G,6,#,15,0,228.5,989.5,0,O
2:223:G:7,2,223,G,7,X,15,20,232.6,998.2,1,X
2:223:G:8,2,223,G,8,X,15,20,236.7,1006.9,1,X
2:223:G:9,2,223,G,9,X,15,20,240.8,1015.6,1,X
2:223:H:1,2,223,H,1,X,15,20,198,949,1,X
2:223:H:10,2,223,H,10,X,15,20,234.9,1027.3,1,X
2:223:H:11,2,223,H,11,X,15,20,239,1036,1,X
2:223:H:2,2,223,H,2,X,15,20,202.1,957.7,1,X
2:223:H:3,2,223,H,3,X,15,20,206.2,966.4,1,X
2:223:H:4,2,223,H,4,X,15,20,210.3,975.1,1,X
2:223:H:5,2,223,H,5,X,15,20,214.4,983.8,1,X
2:223:H:6,2,223,H,6,X,15,20,218.5,992.5,1,X
2:223:H:7,2,223,H,7,X,15,20,222.6,1001.2,1,X
2:223:H:8,2,223,H,8,X,15,20,226.7,1009.9,1,X
2:223:H:9,2,223,H,9,X,15,20,230.8,1018.6,1,X
2:223:J:1,2,223,J,1,X,15,20,188,952,1,X
2:223:J:10,2,223,J,10,X,15,20,224.9,1030.3,1,X
2:223:J:11,2,223,J,11,X,15,20,229,1039,1,X
2:223:J:2,2,223,J,2,X,15,20,192.1,960.7,1,X
2:223:J:3,2,223,J,3,X,15,20,196.2,969.4,1,X
2:223:J:4,2,223,J,4,X,15,20,200.3,978.1,1,X
2:223:J:5,2,223,J,5,X,15,20,204.4,986.8,1,X
2:223:J:6,2,223,J,6,X,15,20,208.5,995.5,1,X
2:223:J:7,2,223,J,7,X,15,20,212.6,1004.2,1,X
2:223:J:8,2,223,J,8,X,15,20,216.7,1012.9,1,X
2:223:J:9,2,223,J,9,X,15,20,220.8,1021.6,1,X
2:223:K:1,2,223,K,1,X,16,10,178,955,1,X
2:223:K:10,2,223,K,10,X,16,10,214.9,1033.3,1,X
2:223:K:11,2,223,K,11,X,16,10,219,1042,1,X
2:223:K:2,2,223,K,2,X,16,10,182.1,963.7,1,X
2:223:K:3,2,223,K,3,X,16,10,186.2,972.4,1,X
2:223:K:4,2,223,K,4,X,16,10,190.3,981.1,1,X
2:223:K:5,2,223,K,5,X,16,10,194.4,989.8,1,X
2:223:K:6,2,223,K,6,X,16,10,198.5,998.5,1,X
2:223:K:7,2,223,K,7,X,16,10,202.6,1007.2,1,X
2:223:K:8,2,223,K,8,X,16,10,206.7,1015.9,1,X
2:223:K:9,2,223,K,9,X,16,10,210.8,1024.6,1,X
2:223:L:1,2,223,L,1,X,16,10,168,958,1,X
2:223:L:10,2,223,L,10,X,16,10,204.9,1036.3,1,X
2:223:L:11,2,223,L,11,X,16,10,209,1045,1,X
2:223:L:12,2,223,L,12,X,16,10,213.1,1053.7,1,X
2:223:L:2,2,223,L,2,X,16,10,172.1,966.7,1,X
2:223:L:3,2,223,L,3,X,16,10,176.2,975.4,1,X
2:223:L:4,2,223,L,4,X,16,10,180.3,984.1,1,X
2:223:L:5,2,223,L,5,X,16,10,184.4,992.8,1,X
2:223:L:6,2,223,L,6,X,16,10,188.5,1001.5,1,X
2:223:L:7,2,223,L,7,X,16,10,192.6,1010.2,1,X
2:223:L:8,2,223,L,8,X,16,10,196.7,1018.9,1,X
2:223:L:9,2,223,L,9,X,16,10,200.8,1027.6,1,X
2:223:M:1,2,223,M,1,O,16,0,158,961,0,O
2:223:M:10,2,223,M,10,O,16,0,194.9,1039.3,0,O
2:223:M:11,2,223,M,11,X,16,10,199,1048,1,X
2:223:M:12,2,223,M,12,X,16,10,203.1,1056.7,1,X
2:223:M:2,2,223,M,2,O,16,0,162.1,969.7,0,O
2:223:M:3,2,223,M,3,O,16,0,166.2,978.4,0,O
2:223:M:4,2,223,M,4,O,16,0,170.3,987.1,0,O
2:223:M:5,2,223,M,5,O,16,0,174.4,995.8,0,O
2:223:M:6,2,223,M,6,O,16,0,178.5,1004.5,0,O
2:223:M:7,2,223,M,7,O,16,0,182.6,1013.2,0,O
2:223:M:8,2,223,M,8,O,16,0,186.7,1021.9,0,O
2:223:M:9,2,223,M,9,O,16,0,190.8,1030.6,0,O
2:223:N:1,2,223,N,1,O,16,0,148,964,0,O
2:223:N:10,2,223,N,10,O,16,0,184.9,1042.3,0,O
2:223:N:11,2,223,N,11,O,16,0,189,1051,0,O
2:223:N:12,2,223,N,12,O,16,0,193.1,1059.7,0,O
2:223:N:2,2,223,N,2,O,16,0,152.1,972.7,0,O
2:223:N:3,2,223,N,3,O,16,0,156.2,981.4,0,O
2:223:N:4,2,223,N,4,O,16,0,160.3,990.1,0,O
2:223:N:5,2,223,N,5,O,16,0,164.4,998.8,0,O
2:223:N:6,2,223,N,6,O,16,0,168.5,1007.5,0,O
2:223:N:7,2,223,N,7,O,16,0,172.6,1016.2,0,O
2:223:N:8,2,223,N,8,O,16,0,176.7,1024.9,0,O
2:223:N:9,2,223,N,9,O,16,0,180.8,1033.6,0,O
2:223:P:1,2,223,P,1,v,16,0,138,967,0,O
2:223:P:10,2,223,P,10,O,16,0,174.9,1045.3,0,O
2:223:P:11,2,223,P,11,O,16,0,179,1054,0,O
2:223:P:12,2,223,P,12,O,16,0,183.1,1062.7,0,O
2:223:P:13,2,223,P,13,O,16,0,187.2,1071.4,0,O
2:223:P:2,2,223,P,2,v,16,0,142.1,975.7,0,O
2:223:P:3,2,223,P,3,O,16,0,146.2,984.4,0,O
2:223:P:4,2,223,P,4,O,16,0,150.3,993.1,0,O
2:223:P:5,2,223,P,5,O,16,0,154.4,1001.8,0,O
2:223:P:6,2,223,P,6,O,16,0,158.5,1010.5,0,O
2:223:P:7,2,223,P,7,O,16,0,162.6,1019.2,0,O
2:223:P:8,2,223,P,8,O,16,0,166.7,1027.9,0,O
2:223:P:9,2,223,P,9,O,16,0,170.8,1036.6,0,O
2:223:Q:1,2,223,Q,1,v,16,0,128,970,0,O
2:223:Q:10,2,223,Q,10,v,16,0,164.9,1048.3,0,O
2:223:Q:11,2,223,Q,11,v,16,0,169,1057,0,O
2:223:Q:12,2,223,Q,12,v,16,0,173.1,1065.7,0,O
2:223:Q:13,2,223,Q,13,v,16,0,177.2,1074.4,0,O
2:223:Q:2,2,223,Q,2,v,16,0,132.1,978.7,0,O
2:223:Q:3,2,223,Q,3,v,16,0,136.2,987.4,0,O
2:223:Q:4,2,223,Q,4,v,16,0,140.3,996.1,0,O
2:223:Q:5,2,223,Q,5,v,16,0,144.4,1004.8,0,O
2:223:Q:6,2,223,Q,6,v,16,0,148.5,1013.5,0,O
2:223:Q:7,2,223,Q,7,v,16,0,152.6,1022.2,0,O
2:223:Q:8,2,223,Q,8,v,16,0,156.7,1030.9,0,O
2:223:Q:9,2,223,Q,9,v,16,0,160.8,1039.6,0,O
2:223:R:1,2,223,R,1,v,16,0,118,973,0,O
2:223:R:10,2,223,R,10,v,16,0,154.9,1051.3,0,O
2:223:R:11,2,223,R,11,v,16,0,159,1060,0,O
2:223:R:12,2,223,R,12,v,16,0,163.1,1068.7,0,O
2:223:R:13,2,223,R,13,v,16,0,167.2,1077.4,0,O
2:223:R:14,2,223,R,14,v,16,0,171.3,1086.1,0,O
2:223:R:2,2,223,R,2,v,16,0,122.1,981.7,0,O
2:223:R:3,2,223,R,3,v,16,0,126.2,990.4,0,O
2:223:R:4,2,223,R,4,v,16,0,130.3,999.1,0,O
2:223:R:5,2,223,R,5,v,16,0,134.4,1007.8,0,O
2:223:R:6,2,223,R,6,v,16,0,138.5,1016.5,0,O
2:223:R:7,2,223,R,7,v,16,0,142.6,1025.2,0,O
2:223:R:8,2,223,R,8,v,16,0,146.7,1033.9,0,O
2:223:R:9,2,223,R,9,v,16,0,150.8,1042.6,0,O
2:223:T:1,2,223,T,1,v,16,0,108,976,0,O
2:223:T:10,2,223,T,10,v,16,0,144.9,1054.3,0,O
2:223:T:11,2,223,T,11,v,16,0,149,1063,0,O
2:223:T:2,2,223,T,2,v,16,0,112.1,984.7,0,O
2:223:T:3,2,223,T,3,v,16,0,116.2,993.4,0,O
2:223:T:4,2,223,T,4,v,16,0,120.3,1002.1,0,O
2:223:T:5,2,223,T,5,v,16,0,124.4,1010.8,0,O
2:223:T:6,2,223,T,6,v,16,0,128.5,1019.5,0,O
2:223:T:7,2,223,T,7,v,16,0,132.6,1028.2,0,O
2:223:T:8,2,223,T,8,v,16,0,136.7,1036.9,0,O
2:223:T:9,2,223,T,9,v,16,0,140.8,1045.6,0,O
2:224:A:1,2,224,A,1,X,15,20,302,1055,1,X
2:224:A:2,2,224,A,2,X,15,20,306.5,1062,1,X
2:224:A:3,2,224,A,3,X,15,20,311,1069,1,X
2:224:A:4,2,224,A,4,X,15,20,315.5,1076,1,X
2:224:A:5,2,224,A,5,X,15,20,320,1083,1,X
2:224:A:6,2,224,A,6,X,15,20,324.5,1090,1,X
2:224:B:1,2,224,B,1,X,15,20,293,1058,1,X
2:224:B:2,2,224,B,2,X,15,20,297.5,1065,1,X
2:224:B:3,2,224,B,3,X,15,20,302,1072,1,X
2:224:B:4,2,224,B,4,X,15,20,306.5,1079,1,X
2:224:B:5,2,224,B,5,X,15,20,311,1086,1,X
2:224:B:6,2,224,B,6,X,15,20,315.5,1093,1,X
2:224:B:7,2,224,B,7,X,15,20,320,1100,1,X
2:224:B:8,2,224,B,8,X,15,20,324.5,1107,1,X
2:224:B:9,2,224,B,9,X,15,20,329,1114,1,X
2:224:C:1,2,224,C,1,X,15,20,284,1061.5,1,X
2:224:C:2,2,224,C,2,X,15,20,288.5,1068.5,1,X
2:224:C:3,2,224,C,3,X,15,20,293,1075.5,1,X
2:224:C:4,2,224,C,4,#,15,0,297.5,1082.5,0,O
2:224:C:5,2,224,C,5,X,15,20,302,1089.5,1,X
2:224:C:6,2,224,C,6,X,15,20,306.5,1096.5,1,X
2:224:C:7,2,224,C,7,X,15,20,311,1103.5,1,X
2:224:C:8,2,224,C,8,X,15,20,315.5,1110.5,1,X
2:224:C:9,2,224,C,9,X,15,20,320,1117.5,1,X
2:224:D:1,2,224,D,1,X,15,20,275,1065,1,X
2:224:D:2,2,224,D,2,X,15,20,279.5,1072,1,X
2:224:D:3,2,224,D,3,X,15,20,284,1079,1,X
2:224:D:4,2,224,D,4,X,15,20,288.5,1086,1,X
2:224:D:5,2,224,D,5,X,15,20,293,1093,1,X
2:224:D:6,2,224,D,6,X,15,20,297.5,1100,1,X
2:224:D:7,2,224,D,7,X,15,20,302,1107,1,X
2:224:D:8,2,224,D,8,X,15,20,306.5,1114,1,X
2:224:D:9,2,224,D,9,X,15,20,311,1121,1,X
2:224:E:1,2,224,E,1,X,15,20,266,1068.5,1,X
2:224:E:10,2,224,E,10,X,15,20,306.5,1131.5,1,X
2:224:E:2,2,224,E,2,X,15,20,270.5,1075.5,1,X
2:224:E:3,2,224,E,3,X,15,20,275,1082.5,1,X
2:224:E:4,2,224,E,4,X,15,20,279.5,1089.5,1,X
2:224:E:5,2,224,E,5,X,15,20,284,1096.5,1,X
2:224:E:6,2,224,E,6,X,15,20,288.5,1103.5,1,X
2:224:E:7,2,224,E,7,X,15,20,293,1110.5,1,X
2:224:E:8,2,224,E,8,X,15,20,297.5,1117.5,1,X
2:224:E:9,2,224,E,9,X,15,20,302,1124.5,1,X
2:224:F:1,2,224,F,1,X,15,20,257,1072,1,X
2:224:F:10,2,224,F,10,X,15,20,297.5,1135,1,X
2:224:F:2,2,224,F,2,X,15,20,261.5,1079,1,X
2:224:F:3,2,224,F,3,X,15,20,266,1086,1,X
2:224:F:4,2,224,F,4,X,15,20,270.5,1093,1,X
2:224:F:5,2,224,F,5,X,15,20,275,1100,1,X
2:224:F:6,2,224,F,6,X,15,20,279.5,1107,1,X
2:224:F:7,2,224,F,7,X,15,20,284,1114,1,X
2:224:F:8,2,224,F,8,X,15,20,288.5,1121,1,X
2:224:F:9,2,224,F,9,X,15,20,293,1128,1,X
2:224:G:1,2,224,G,1,X,15,20,248,1075.5,1,X
2:224:G:10,2,224,G,10,X,15,20,288.5,1138.5,1,X
2:224:G:2,2,224,G,2,X,15,20,252.5,1082.5,1,X
2:224:G:3,2,224,G,3,X,15,20,257,1089.5,1,X
2:224:G:4,2,224,G,4,X,15,20,261.5,1096.5,1,X
2:224:G:5,2,224,G,5,X,15,20,266,1103.5,1,X
2:224:G:6,2,224,G,6,X,15,20,270.5,1110.5,1,X
2:224:G:7,2,224,G,7,X,15,20,275,1117.5,1,X
2:224:G:8,2,224,G,8,X,15,20,279.5,1124.5,1,X
2:224:G:9,2,224,G,9,X,15,20,284,1131.5,1,X
2:224:H:1,2,224,H,1,X,15,20,239,1079,1,X
2:224:H:10,2,224,H,10,X,15,20,279.5,1142,1,X
2:224:H:11,2,224,H,11,X,15,20,284,1149,1,X
2:224:H:2,2,224,H,2,X,15,20,243.5,1086,1,X
2:224:H:3,2,224,H,3,X,15,20,248,1093,1,X
2:224:H:4,2,224,H,4,X,15,20,252.5,1100,1,X
2:224:H:5,2,224,H,5,X,15,20,257,1107,1,X
2:224:H:6,2,224,H,6,X,15,20,261.5,1114,1,X
2:224:H:7,2,224,H,7,X,15,20,266,1121,1,X
2:224:H:8,2,224,H,8,X,15,20,270.5,1128,1,X
2:224:H:9,2,224,H,9,X,15,20,275,1135,1,X
2:224:J:1,2,224,J,1,X,15,20,230,1082.5,1,X
2:224:J:10,2,224,J,10,X,15,20,270.5,1145.5,1,X
2:224:J:11,2,224,J,11,X,15,20,275,1152.5,1,X
2:224:J:2,2,224,J,2,X,15,20,234.5,1089.5,1,X
2:224:J:3,2,224,J,3,X,15,20,239,1096.5,1,X
2:224:J:4,2,224,J,4,X,15,20,243.5,1103.5,1,X
2:224:J:5,2,224,J,5,X,15,20,248,1110.5,1,X
2:224:J:6,2,224,J,6,X,15,20,252.5,1117.5,1,X
2:224:J:7,2,224,J,7,X,15,20,257,1124.5,1,X
2:224:J:8,2,224,J,8,X,15,20,261.5,1131.5,1,X
2:224:J:9,2,224,J,9,X,15,20,266,1138.5,1,X
2:224:K:1,2,224,K,1,O,16,0,221,1086,0,O
2:224:K:10,2,224,K,10,O,16,0,261.5,1149,0,O
2:224:K:11,2,224,K,11,O,16,0,266,1156,0,O
2:224:K:2,2,224,K,2,O,16,0,225.5,1093,0,O
2:224:K:3,2,224,K,3,O,16,0,230,1100,0,O
2:224:K:4,2,224,K,4,O,16,0,234.5,1107,0,O
2:224:K:5,2,224,K,5,O,16,0,239,1114,0,O
2:224:K:6,2,224,K,6,O,16,0,243.5,1121,0,O
2:224:K:7,2,224,K,7,O,16,0,248,1128,0,O
2:224:K:8,2,224,K,8,O,16,0,252.5,1135,0,O
2:224:K:9,2,224,K,9,O,16,0,257,1142,0,O
2:224:L:1,2,224,L,1,O,16,0,212,1089.5,0,O
2:224:L:10,2,224,L,10,O,16,0,252.5,1152.5,0,O
2:224:L:11,2,224,L,11,O,16,0,257,1159.5,0,O
2:224:L:12,2,224,L,12,O,16,0,261.5,1166.5,0,O
2:224:L:2,2,224,L,2,O,16,0,216.5,1096.5,0,O
2:224:L:3,2,224,L,3,O,16,0,221,1103.5,0,O
2:224:L:4,2,224,L,4,O,16,0,225.5,1110.5,0,O
2:224:L:5,2,224,L,5,O,16,0,230,1117.5,0,O
2:224:L:6,2,224,L,6,O,16,0,234.5,1124.5,0,O
2:224:L:7,2,224,L,7,O,16,0,239,1131.5,0,O
2:224:L:8,2,224,L,8,O,16,0,243.5,1138.5,0,O
2:224:L:9,2,224,L,9,O,16,0,248,1145.5,0,O
2:224:M:1,2,224,M,1,O,16,0,203,1093,0,O
2:224:M:10,2,224,M,10,O,16,0,243.5,1156,0,O
2:224:M:11,2,224,M,11,O,16,0,248,1163,0,O
2:224:M:12,2,224,M,12,O,16,0,252.5,1170,0,O
2:224:M:2,2,224,M,2,O,16,0,207.5,1100,0,O
2:224:M:3,2,224,M,3,O,16,0,212,1107,0,O
2:224:M:4,2,224,M,4,O,16,0,216.5,1114,0,O
